row_id,datetime,wind_speed_120m,p_empirical_mean_80_120,p_theory_mean_80_120,turbines_in_repair,layout_wake_risk_scalar_120m,high_wind_speed,pred_raw,high_wind_cap_base,high_wind_cap_final,high_wind_gate,high_wind_excess,pred_clipped,clip_delta
1142,2026-02-11 01:00:00,5.62,14.023462030238086,5.049551631666667,4,0.09988873309943509,5.62,24.849937690175032,23.60521549990174,26.60521549990174,2.4098585016281063e-05,0.0,24.849937690175032,0.0
1141,2026-02-11 02:00:00,6.7,21.533039631092137,8.960573773148148,4,0.0966909573226155,6.7,35.82898344938844,34.04986566179148,37.04986566179148,0.00014577020505691005,0.0,35.82898344938844,0.0
1140,2026-02-11 03:00:00,8.04,32.880976648674306,15.496626694999996,4,0.08724870877735226,8.04,44.25526627771881,50.44243568658947,53.44243568658947,0.0013585199504289568,0.0,44.25526627771881,0.0
1139,2026-02-11 04:00:00,8.57,37.38030383516066,18.55016853351852,4,0.08724870877735226,8.57,51.97163939298528,56.449767014279395,59.449767014279395,0.0032798685756070776,0.0,51.97163939298528,0.0
1138,2026-02-11 05:00:00,9.22,43.61336403973203,23.182673789814817,4,0.08955303488087293,9.22,54.42642259428642,61.998510885286414,64.99851088528641,0.009628684438204518,0.0,54.42642259428642,0.0
1137,2026-02-11 06:00:00,9.01,39.968513245311286,21.081055196666668,4,0.0982898452110253,9.01,55.45409251619774,60.51298171232499,63.51298171232499,0.00680456779495421,0.0,55.45409251619774,0.0
1136,2026-02-11 07:00:00,9.92,49.731690528660934,28.057006284999996,4,0.0982898452110253,9.92,57.87822186703903,67.49774223283387,70.49774223283387,0.030275691986950463,0.0,57.87822186703903,0.0
1135,2026-02-11 08:00:00,10.45,52.4642047621668,32.04631502314814,4,0.09988873309943509,10.45,55.95974634087849,70.9270948385232,73.9270948385232,0.07021879183055271,0.0,55.95974634087849,0.0
1134,2026-02-11 09:00:00,10.67,50.34101716850533,32.84004936666667,4,0.08696911032623239,10.67,50.49949296357065,71.8154823731509,74.8154823731509,0.09826376903346358,0.0,50.49949296357065,0.0
1133,2026-02-11 10:00:00,10.02,43.99437673788683,26.443231077592596,4,0.08752830722847212,10.02,41.379436018180265,68.29936066835268,71.29936066835268,0.035571189272636146,0.0,41.379436018180265,0.0
1132,2026-02-11 11:00:00,8.71,34.754525109412135,17.745979005740743,4,0.08955303488087293,8.71,35.167302142145175,58.18465486411126,61.18465486411126,0.004138258721289862,0.0,35.167302142145175,0.0
1131,2026-02-11 12:00:00,6.2,23.263508979931473,9.241422750185187,4,0.09422025344966986,6.2,26.29971783540784,28.60496037710756,31.60496037710756,6.335669174983583e-05,0.0,26.29971783540784,0.0
1130,2026-02-11 13:00:00,5.9,19.71673039486872,7.541705925925928,4,0.09505588341404023,5.9,22.923241312965267,26.138145534821827,29.138145534821827,3.842873403090922e-05,0.0,22.923241312965267,0.0
1129,2026-02-11 14:00:00,5.85,19.59769104373536,7.51367087574074,4,0.09213695943551348,5.85,20.56404785909246,25.7270097277742,28.7270097277742,3.5356250741744254e-05,0.0,20.56404785909246,0.0
1128,2026-02-11 15:00:00,5.51,14.907554444263173,5.634848193333333,4,0.0952104946595623,5.51,18.056739543919836,22.517892927739947,25.517892927739947,2.0061926788043126e-05,0.0,18.056739543919836,0.0
1127,2026-02-11 16:00:00,4.88,9.645584187461958,3.0541805392592596,4,0.1089283304523037,4.88,17.93027363539474,16.782238778308287,19.782238778308287,7.020517061122883e-06,0.0,17.93027363539474,0.0
1126,2026-02-11 17:00:00,5.83,14.508853116568904,5.556550505000001,4,0.10556710680734524,5.83,21.284076005882397,25.562555404955155,28.562555404955155,3.41971746085784e-05,0.0,21.284076005882397,0.0
1125,2026-02-11 18:00:00,6.1,16.091444083453545,6.400890745740741,4,0.1110863974188997,6.1,25.183332482517446,27.78268876301231,30.78268876301231,5.3630803350947756e-05,0.0,25.183332482517446,0.0
