row_id,datetime,wind_speed_120m,p_empirical_mean_80_120,p_theory_mean_80_120,turbines_in_repair,layout_wake_risk_scalar_120m,ae_reconstruction_error,high_wind_speed,pred_raw,high_wind_cap_final,high_wind_gate,high_wind_excess,pred_clipped,clip_delta
2074,2026-01-03 03:00:00,12.72,74.60624736801829,61.87634280157407,3,0.9598591285488463,0.3500957287222393,12.72,73.84797982645712,76.97268962514208,0.9376791102009009,0.0,73.84797982645712,0.0
2073,2026-01-03 04:00:00,13.03,75.5534298187607,63.42251627249999,3,0.9464788380651283,0.33870054622778717,13.03,74.27084920129934,77.0,0.9677045353015494,0.0,74.27084920129934,0.0
2072,2026-01-03 05:00:00,13.78,76.98156800777016,67.83238072009259,3,0.9048377213925525,0.34705678358550074,13.78,73.97459935322037,77.0,0.9937360874419672,0.0,73.97459935322037,0.0
2071,2026-01-03 06:00:00,14.03,77.34482494022387,68.88916778740742,3,0.9464788380651283,0.3989786247951285,14.03,72.99987812969749,77.0,0.9963964373337294,0.0,72.99987812969749,0.0
2070,2026-01-03 07:00:00,13.95,77.01652519975539,67.5123384375,3,0.9330985475814104,0.39787126494857117,13.95,73.5368437621779,77.0,0.9956983447069072,0.0,73.5368437621779,0.0
2069,2026-01-03 08:00:00,14.02,77.0464139626465,67.5123384375,3,0.8765768952036945,0.4027452713347987,14.02,72.96621263428078,77.0,0.9963157601005641,0.0,72.96621263428078,0.0
2068,2026-01-03 09:00:00,13.58,76.41976289561552,65.56598074074074,3,0.8200552428259787,0.4113186996255475,13.58,73.81098628223155,77.0,0.9902647809423207,0.0,73.81098628223155,0.0
2067,2026-01-03 10:00:00,13.47,76.55752026174287,66.95802216074074,3,0.7358226439001117,0.44289455881017553,13.47,74.66424244096389,77.0,0.9876024060688959,0.0,74.66424244096389,0.0
2066,2026-01-03 11:00:00,13.86,77.54299886558553,70.30994857842592,3,0.8200552428259787,0.4898106001364149,13.86,74.29358356453173,77.0,0.9947509455511401,0.0,74.29358356453173,0.0
2065,2026-01-03 12:00:00,14.04,78.08512392717492,73.92154,3,0.9464788380651283,0.37766352355964355,14.04,74.16072013854496,77.0,0.9964753541522574,0.0,74.16072013854496,0.0
2064,2026-01-03 13:00:00,14.43,78.61280732079376,77.70454592592594,3,0.9464788380651283,0.42055093645004504,14.43,73.72136286600346,77.0,0.9985153805967049,0.0,73.72136286600346,0.0
2063,2026-01-03 14:00:00,14.41,78.41509075341374,76.16000304,3,0.9732394190325642,0.4236236477850519,14.41,73.99403013968848,77.0,0.9984480139695726,0.0,73.99403013968848,0.0
2062,2026-01-03 15:00:00,13.63,76.94139647054865,68.64302387657406,3,0.9464788380651283,0.35404476911769095,13.63,75.20111885397783,77.0,0.99127961562874,0.0,75.20111885397783,0.0
2061,2026-01-03 16:00:00,13.61,76.66960855786311,67.5123384375,3,0.9732394190325642,0.3510549835576309,13.61,75.56069398588463,77.0,0.9908869128859176,0.0,75.56069398588463,0.0
2060,2026-01-03 17:00:00,14.41,77.68572825606338,70.4800208475,3,0.9784600114368847,0.4307486665194449,14.41,75.40790729702437,77.0,0.9984480139695726,0.0,75.40790729702437,0.0
2059,2026-01-03 18:00:00,15.53,78.91441333345195,79.695,3,0.9569200228737692,0.50324359158765,15.53,75.32004096844723,77.0,0.9998709982471395,0.0,75.32004096844723,0.0
2058,2026-01-03 19:00:00,15.81,79.15357481242147,79.695,3,0.8924507673021731,0.4713938474313095,15.81,76.57262141688624,77.0,0.9999307541280875,0.0,76.57262141688624,0.0
2057,2026-01-03 20:00:00,16.19,79.2693230452206,79.695,3,0.8387515060121347,0.4234240126812234,16.19,76.31090150888528,77.0,0.9999702372214008,0.0,76.31090150888528,0.0
2056,2026-01-03 21:00:00,17.08,79.35211144276576,79.695,3,0.7554082026846975,0.388055184985568,17.08,76.3644470280863,77.0,0.999995881428255,0.0,76.3644470280863,0.0
2055,2026-01-03 22:00:00,18.26,81.20354761904761,79.695,3,0.6989145300022797,0.3798238467497222,18.26,76.23292912000272,77.0,0.9999997008206234,0.0,76.23292912000272,0.0
2054,2026-01-03 23:00:00,17.83,80.51027593000805,79.695,3,0.6706676936610707,0.34098766229083805,17.83,75.59854921055786,77.0,0.9999992220996802,0.0,75.59854921055786,0.0
2053,2026-01-04 00:00:00,18.12,81.20354761904761,79.695,3,0.6356102042655531,0.37271113852240734,18.12,73.5920344150671,77.0,0.999999591637885,0.0,73.5920344150671,0.0
2052,2026-01-04 01:00:00,17.17,79.42265037297929,79.695,3,0.44033954141926773,0.6358137421908916,17.17,73.19965312004221,77.0,0.9999966279961363,0.0,73.19965312004221,0.0
2051,2026-01-04 02:00:00,16.03,79.27906848187226,79.695,3,0.3873740013882802,0.1997742065273698,16.03,66.33283876163259,77.0,0.9999575298523773,0.0,66.33283876163259,0.0
2050,2026-01-04 03:00:00,12.62,74.97746454903358,65.7182981725926,3,0.04532454471439599,0.32100495394978995,12.62,55.10390251471631,76.96240647176359,0.9233592096490119,0.0,55.10390251471631,0.0
2049,2026-01-04 04:00:00,8.77,53.48036659120739,28.72069748675926,3,0.08724870877735223,0.1908457188943653,8.77,29.811497230708955,75.592,0.002313525165120392,0.0,29.811497230708955,0.0
2048,2026-01-04 05:00:00,5.32,14.286540463366784,5.2971402733333335,3,0.12963823224657936,0.37424813024690073,5.32,19.323690629672974,75.592,1.0856470177514372e-06,0.0,19.323690629672974,0.0
2047,2026-01-04 06:00:00,5.02,10.64314748754962,3.535177433333333,3,0.1845737334879795,0.16806188408443923,5.02,16.604539771876503,75.592,5.57390058585609e-07,0.0,16.604539771876503,0.0
2046,2026-01-04 07:00:00,5.45,11.959435685247094,4.3381863382407415,3,0.16626189974084613,0.150347022625148,5.45,11.177270318036532,75.592,1.449276786741515e-06,0.0,11.177270318036532,0.0
2045,2026-01-04 08:00:00,4.46,7.1717446826029185,1.8881120133333338,3,0.1845737334879795,0.16747284348402688,4.46,6.1316240258671995,75.592,1.6058465225638582e-07,0.0,6.1316240258671995,0.0
2044,2026-01-04 09:00:00,3.24,1.759813512001306,0.1642678400000001,3,0.3778458106028028,0.2840812420496579,3.24,2.7660388078921296,75.592,1.0672926172831414e-08,0.0,2.7660388078921296,0.0
2043,2026-01-04 10:00:00,1.91,0.0,0.0,3,0.9048377213925528,0.6908124886038641,1.91,0.983627848229277,75.592,5.555229954996772e-10,0.0,0.983627848229277,0.0
2042,2026-01-04 11:00:00,1.56,0.0,0.0,3,0.30196588236691685,0.18695264409258686,1.56,1.9983716942796959,75.592,2.5522161005498875e-10,0.0,1.9983716942796959,0.0
2041,2026-01-04 12:00:00,1.9,0.0,0.0,3,0.09589151337841059,0.08812515335580191,1.9,1.6919309723747753,75.592,5.433141957964774e-10,0.0,1.6919309723747753,0.0
2040,2026-01-04 13:00:00,3.26,1.7847543863834108,0.17911406740740718,3,0.08724870877735226,0.07918262995400849,3.26,6.394424085596727,75.592,1.1157977519486632e-08,0.0,6.394424085596727,0.0
2039,2026-01-04 14:00:00,5.51,13.87132859057326,5.101493452407407,3,0.0952104946595623,0.10405351649587306,5.51,11.176622083697737,75.592,1.655987969039352e-06,0.0,11.176622083697737,0.0
2038,2026-01-04 15:00:00,4.75,10.236591252262865,3.2005748133333336,3,0.08836710258183171,0.37256238448506473,4.75,22.473232698377167,75.592,3.059022269256247e-07,0.0,22.473232698377167,0.0
2037,2026-01-04 16:00:00,7.43,29.246429410742714,13.403668423240738,3,0.09988873309943509,0.41412338357179107,7.43,38.018246122944035,75.592,0.00011803109131294175,0.0,38.018246122944035,0.0
2036,2026-01-04 17:00:00,9.84,53.51915509447165,30.93718914,3,0.09988873309943509,0.6720490259279038,9.84,56.12361989667142,75.592,0.02439001939958081,0.0,56.12361989667142,0.0
2035,2026-01-04 18:00:00,10.94,62.02327628829707,41.85696618074074,3,0.09988873309943509,0.6944316806717161,10.94,62.92764005183941,75.592,0.22366331343232737,0.0,62.92764005183941,0.0
2034,2026-01-04 19:00:00,12.78,74.18901394731442,60.59521009259258,3,0.11574067089275408,0.6720055442761296,12.78,65.91616002531542,76.97885951716917,0.9450307975721329,0.0,65.91616002531542,0.0
2033,2026-01-04 20:00:00,12.37,66.21298527342617,52.51304431999999,3,0.32100409912304045,0.717126773510507,12.37,67.953622341103,76.75853977493179,0.873617910641987,0.0,67.953622341103,0.0
2032,2026-01-04 21:00:00,14.63,73.67731228057983,58.2407461075,3,0.9464788380651283,0.949463377166873,14.63,72.97994355391702,77.0,0.9990475837921553,0.0,72.97994355391702,0.0
2031,2026-01-04 22:00:00,16.14,77.68317426209848,70.8220235300926,3,0.7554082026846975,0.80263549949428,16.14,77.65140350961221,77.0,0.999966739643711,0.6514035096122086,77.09772894246773,-0.5536745671444834
2030,2026-01-04 23:00:00,16.1,79.27614659373472,79.695,3,0.6005527148700355,0.35476175393173465,16.1,78.91671386214232,77.0,0.9999636478996726,1.9167138621423163,77.28756630440976,-1.6291475577325514
2029,2026-01-05 00:00:00,17.71,79.72434172687184,79.695,3,0.4557181016186316,0.23431984592102398,17.71,77.45988293808833,77.0,0.9999989843695606,0.45988293808832736,77.0689828377237,-0.3909001003646324
2028,2026-01-05 01:00:00,18.02,80.9738463487251,79.695,3,0.4073058012095747,0.22075034945834227,18.02,77.57401207572747,77.0,0.9999994900174863,0.5740120757274667,77.08610206018483,-0.4879100155426386
2027,2026-01-05 02:00:00,17.61,79.58474031226717,79.695,3,0.3674422015669857,0.3026189471155153,17.61,76.81936141043724,77.0,0.9999987316313947,0.0,76.81936141043724,0.0
2026,2026-01-05 03:00:00,16.71,79.44692857142857,79.695,3,0.2714244938433098,0.39219380616812244,16.71,75.93039947038913,77.0,0.9999906280291699,0.0,75.93039947038913,0.0
2025,2026-01-05 04:00:00,14.65,79.04128541563878,79.695,3,0.25615379958150625,0.6258246487584648,14.65,74.11034036498056,77.0,0.9990889488055994,0.0,74.11034036498056,0.0
2024,2026-01-05 05:00:00,13.67,78.18313899028566,78.49270352,3,0.04744148003676391,0.6010561200513934,13.67,70.77070409589574,77.0,0.9920153863551461,0.0,70.77070409589574,0.0
2023,2026-01-05 06:00:00,12.27,75.70023640268445,70.4800208475,3,0.08393611292253844,0.6035515194069713,12.27,57.50903734973893,76.6051447172421,0.8469803449161668,0.0,57.50903734973893,0.0
2022,2026-01-05 07:00:00,9.69,57.79595780532006,33.933793877499994,3,0.09213695943551345,0.629295848319687,9.69,38.40466076267437,75.592,0.017597880914638226,0.0,38.40466076267437,0.0
2021,2026-01-05 08:00:00,7.69,33.19932215958064,15.881007176018517,3,0.10694692946023386,0.12012519859045907,7.69,29.987399822912717,75.592,0.00021032070836886165,0.0,29.987399822912717,0.0
2020,2026-01-05 09:00:00,6.52,22.98433396531904,9.65820547185185,3,0.12963823224657936,0.10156211260656223,6.52,21.471258719733502,75.592,1.5624313628192273e-05,0.0,21.471258719733502,0.0
2019,2026-01-05 10:00:00,5.97,16.89480435067315,6.80870793574074,3,0.30873585012174953,0.09205525189862944,5.97,14.60568133869378,75.592,4.602580233133755e-06,0.0,14.60568133869378,0.0
2018,2026-01-05 11:00:00,4.97,9.843141625805126,3.1785910108333324,3,0.40892067250119546,0.10598422631228525,4.97,10.180640569276049,75.592,4.987745684597986e-07,0.0,10.180640569276049,0.0
2017,2026-01-05 12:00:00,4.59,8.202269033315153,2.347629986574074,3,0.6311191282484336,0.08300225833182723,4.59,7.099659424328049,75.592,2.1437140905572088e-07,0.0,7.099659424328049,0.0
2016,2026-01-05 13:00:00,4.5,7.597275571376622,2.065927979907407,3,0.9676900171553271,0.11698294383220818,4.5,4.660519247568744,75.592,1.7551247199480788e-07,0.0,4.660519247568744,0.0
2015,2026-01-05 14:00:00,4.03,6.715406324925216,1.5638484725925932,3,0.6989145300022795,0.1509659872050129,4.03,6.145737384684458,75.592,6.176060954143072e-08,0.0,6.145737384684458,0.0
2014,2026-01-05 15:00:00,3.4,2.0024493889540267,0.2882325925925925,3,0.25615379958150625,0.19408096308328923,3.4,8.026284402565532,75.592,1.522997951276035e-08,0.0,8.026284402565532,0.0
2013,2026-01-05 16:00:00,3.85,6.088586949627105,1.2680790100000001,3,0.06202048840875238,0.09162952885970156,3.85,9.850838780442736,75.592,4.1399375473943306e-08,0.0,9.850838780442736,0.0
2012,2026-01-05 17:00:00,4.57,8.527014361142868,2.4589068125925935,3,0.07187465354015751,0.08554503673613578,4.57,15.012533104941696,75.592,2.050524155146913e-07,0.0,15.012533104941696,0.0
2011,2026-01-05 18:00:00,5.19,11.89672851551564,4.046516342407408,3,0.07118738903252757,0.08695706768733824,5.19,23.381592951932785,75.592,8.132534450294098e-07,0.0,23.381592951932785,0.0
2010,2026-01-05 19:00:00,6.26,20.132789149905427,8.211594388148146,3,0.06507612195001078,0.09377912721189445,6.26,29.372332426271694,75.592,8.767549474262925e-06,0.0,29.372332426271694,0.0
2009,2026-01-05 20:00:00,7.38,31.1828433917441,14.291952945925928,3,0.06507612195001078,0.09151948565662149,7.38,36.34873450489146,75.592,0.0001056201720952171,0.0,36.34873450489146,0.0
2008,2026-01-05 21:00:00,8.06,41.14255947816271,19.279533733981488,3,0.07187465354015751,0.0865170566880612,8.06,43.108788636171504,75.592,0.00047846713822059436,0.0,43.108788636171504,0.0
2007,2026-01-05 22:00:00,8.67,50.759626299559855,25.861658500740738,3,0.07766728062361833,0.09271697510711947,8.67,45.263862300554415,75.592,0.0018533805389370796,0.0,45.263862300554415,0.0
2006,2026-01-05 23:00:00,9.31,55.102491092367345,30.273502931018527,3,0.0953934683855862,0.09931554196791596,9.31,46.790372387362716,75.592,0.007640164332319957,0.0,46.790372387362716,0.0
2005,2026-01-06 00:00:00,9.02,52.32420591287756,27.652829534814813,3,0.09254899352092912,0.09001048921949967,9.02,54.51226910846281,75.592,0.004025345312230281,0.0,54.51226910846281,0.0
2004,2026-01-06 01:00:00,9.21,53.908887185765984,29.16554923740741,3,0.09422025344966986,0.1544389115293386,9.21,55.818329320678274,75.592,0.006127093225839791,0.0,55.818329320678274,0.0
2003,2026-01-06 02:00:00,9.81,60.937145501658094,36.01245961092593,3,0.09338462348529948,0.1563973446008681,9.81,60.561665063838596,75.592,0.022852980929825132,0.0,60.561665063838596,0.0
2002,2026-01-06 03:00:00,9.42,55.774110416409584,31.04486594,3,0.09254899352092912,0.16097703252291207,9.42,62.75783873770543,75.592,0.009735219057679349,0.0,62.75783873770543,0.0
2001,2026-01-06 04:00:00,9.7,57.71346036369522,33.0788284475,3,0.0966909573226155,0.23604894884750893,9.7,61.52525729852023,75.592,0.017986209962091528,0.0,61.52525729852023,0.0
2000,2026-01-06 05:00:00,9.91,59.656615417389844,34.97721397092593,3,0.0982898452110253,0.18587726426399795,9.91,56.33444024996133,75.592,0.028378532420135834,0.0,56.33444024996133,0.0
1999,2026-01-06 06:00:00,8.81,47.33465887569627,23.979496438333335,3,0.08955303488087293,0.19508497452807808,8.81,57.46927561137969,75.592,0.0025280449458946006,0.0,57.46927561137969,0.0
1998,2026-01-06 07:00:00,8.57,45.204163570385305,22.114650492407407,3,0.08724870877735226,0.27345269965531166,8.57,53.74078797853881,75.592,0.0014846194032951485,0.0,53.74078797853881,0.0
